t,com_x,com_y,com_z
72.05999999999996,0.005619681916590294,0.010640735176958557,0.7463471796037057
72.06999999999996,0.00562027364755152,0.010640764689260158,0.746346512311451
72.07999999999997,0.00562086704224883,0.010640793982442519,0.7463458626116589
72.08999999999997,0.0056214620945323635,0.010640823058335474,0.7463452304142348
72.09999999999998,0.005622058797869404,0.010640851918790389,0.7463446156288338
72.10999999999999,0.005622657145345571,0.01064088056568282,0.7463440181648613
72.11999999999999,0.005623257129666855,0.010640909000913188,0.7463434379314852
72.13,0.005623858743162179,0.010640937226408886,0.7463428748376394
72.14,0.005624461977787167,0.010640965244125436,0.7463423287920318
72.15,0.005625066825128034,0.010640993056047848,0.7463417997031496
72.16000000000001,0.00562567327640666,0.010641020664191946,0.7463412874792713
72.17000000000002,0.005626281322486163,0.010641048070604934,0.7463407920284706
72.18000000000002,0.005626890953876896,0.010641075277367152,0.7463403132586274
72.19000000000003,0.005627502160743582,0.010641102286592827,0.7463398510774352
72.20000000000003,0.005628114932913146,0.010641129100429166,0.7463394053924112
72.21000000000004,0.005628729259882486,0.01064115572105859,0.7463389761109054
72.22000000000004,0.005629345130827623,0.01064118215069795,0.7463385631401084
72.23000000000005,0.005629962534612829,0.010641208391599623,0.7463381663870647
72.24000000000005,0.005630581459800676,0.010641234446050894,0.7463377857586785
72.25000000000006,0.005631201894662397,0.010641260316374732,0.7463374211617273
72.26000000000006,0.005631823827189204,0.010641286004928077,0.7463370725028707
72.27000000000007,0.005632447245103204,0.010641311514103082,0.7463367396886602
72.28000000000007,0.0056330721358698035,0.010641336846325603,0.7463364226255531
72.29000000000008,0.005633698486709525,0.010641362004054909,0.7463361212199194
72.30000000000008,0.005634326284611014,0.010641386989782948,0.7463358353780555
72.31000000000009,0.0056349555163439395,0.010641411806033167,0.7463355650061962
72.32000000000009,0.005635586168472247,0.010641436455360077,0.7463353100105218
72.3300000000001,0.005636218227367898,0.010641460940347338,0.7463350702971749
72.3400000000001,0.005636851679224525,0.010641485263607137,0.746334845772269
72.35000000000011,0.005637486510071737,0.010641509427778504,0.7463346363419022
72.36000000000011,0.005638122705789186,0.01064153343552606,0.7463344419121666
72.37000000000012,0.005638760252120814,0.010641557289538922,0.7463342623891637
72.38000000000012,0.0056393991346898355,0.010641580992527438,0.7463340976790146
72.39000000000013,0.005640039339012801,0.01064160454722287,0.7463339476878721
72.40000000000013,0.005640680850514353,0.01064162795637607,0.7463338123219363
72.41000000000014,0.005641323654541668,0.010641651222754992,0.7463336914874638
72.42000000000014,0.005641967736379357,0.010641674349142427,0.7463335850907833
72.43000000000015,0.005642613081263752,0.010641697338334422,0.7463334930383072
72.44000000000015,0.005643259674397538,0.010641720193138285,0.7463334152365454
